,citybike_index,fsq_id,name,category_name,distance
131530,339,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,4514
131555,397,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,4637
131556,397,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,4637
131581,445,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,4365
131582,445,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,4365
131607,446,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,4474
131608,446,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,4474
131633,454,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,5092
131634,454,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,5092
131659,497,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,5339
131660,497,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,5339
131685,589,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,4538
131686,589,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,4538
131711,603,4b0afc19f964a520212b23e3,Cedarvale Park,Landmarks and Outdoors,4947
131712,603,4b0afc19f964a520212b23e3,Cedarvale Park,Sports and Recreation,4947
131737,98,4aff2d47f964a520743522e3,Rosedale Park,Playground,116
131739,287,4aff2d47f964a520743522e3,Rosedale Park,Playground,452
131741,98,4bd777aa5cf276b054639b00,Whitney Park,Park,310
131744,287,4bd777aa5cf276b054639b00,Whitney Park,Park,477
131747,397,4bd777aa5cf276b054639b00,Whitney Park,Park,427
131750,98,506cda8090e77869cff96174,Park Drive Reservation Lands,Park,314
131751,98,4f170a47e4b0042059f7dc94,Summerhill Bridge,Bridge,360
131753,287,4f170a47e4b0042059f7dc94,Summerhill Bridge,Bridge,168
131755,98,57784995498ecadab61a7e0f,Dr. Betline Trail at Roxborough,Bike Trail,393
131756,99,508d6389e4b0c9eb72989190,Unicorn Bike Gang Headquarters,Lighthouse,589
131762,107,508d6389e4b0c9eb72989190,Unicorn Bike Gang Headquarters,Lighthouse,449
131768,122,508d6389e4b0c9eb72989190,Unicorn Bike Gang Headquarters,Lighthouse,156
131774,124,508d6389e4b0c9eb72989190,Unicorn Bike Gang Headquarters,Lighthouse,266
131780,432,508d6389e4b0c9eb72989190,Unicorn Bike Gang Headquarters,Lighthouse,411
131786,513,508d6389e4b0c9eb72989190,Unicorn Bike Gang Headquarters,Lighthouse,679
131792,101,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,541
131793,101,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,541
131806,267,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,615
131807,267,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,615
131820,368,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,571
131821,368,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,571
131834,518,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,182
131835,518,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,182
131848,536,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,21
131849,536,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,21
131862,580,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,891
131863,580,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,891
131876,615,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Park,701
131877,615,4d330b7298336dcb22e029f0,Giovanni Caboto Rink,Skating Rink,701
131890,103,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,184
131901,115,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,556
131912,167,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,751
131923,507,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,276
131934,538,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,575
131945,547,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,342
131956,553,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,688
131967,557,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,516
131978,600,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,502
131989,614,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,766
132000,639,4bb3c91a2397b7134d9f38b3,Clarence Square Park,Park,672
132011,104,4e98c2ebb803718518f15b60,Differin Grove Park,Park,515
132022,165,4e98c2ebb803718518f15b60,Differin Grove Park,Park,586
132033,166,4e98c2ebb803718518f15b60,Differin Grove Park,Park,391
132044,265,4e98c2ebb803718518f15b60,Differin Grove Park,Park,609
132055,408,4e98c2ebb803718518f15b60,Differin Grove Park,Park,569
132066,425,4e98c2ebb803718518f15b60,Differin Grove Park,Park,200
132077,426,4e98c2ebb803718518f15b60,Differin Grove Park,Park,164
132088,451,4e98c2ebb803718518f15b60,Differin Grove Park,Park,401
132099,508,4e98c2ebb803718518f15b60,Differin Grove Park,Park,22
132110,542,4e98c2ebb803718518f15b60,Differin Grove Park,Park,603
132121,602,4e98c2ebb803718518f15b60,Differin Grove Park,Park,558
132132,104,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,615
132146,127,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,469
132160,141,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,536
132174,142,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,443
132188,163,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,319
132202,165,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,677
132216,166,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,335
132230,172,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,786
132244,265,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,277
132258,425,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,261
132272,426,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,581
132286,508,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,447
132300,533,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,856
132314,542,4bfac2e8b182c9b669c87a5a,The Church Patio,Garden,497
132328,104,4cc30f0180624688647d2d2f,Salem Parkette,Park,677
132340,163,4cc30f0180624688647d2d2f,Salem Parkette,Park,506
132352,165,4cc30f0180624688647d2d2f,Salem Parkette,Park,421
132364,166,4cc30f0180624688647d2d2f,Salem Parkette,Park,472
132376,265,4cc30f0180624688647d2d2f,Salem Parkette,Park,423
132388,408,4cc30f0180624688647d2d2f,Salem Parkette,Park,644
132400,425,4cc30f0180624688647d2d2f,Salem Parkette,Park,83
132412,426,4cc30f0180624688647d2d2f,Salem Parkette,Park,315
132424,451,4cc30f0180624688647d2d2f,Salem Parkette,Park,607
132436,508,4cc30f0180624688647d2d2f,Salem Parkette,Park,233
132448,533,4cc30f0180624688647d2d2f,Salem Parkette,Park,829
132460,542,4cc30f0180624688647d2d2f,Salem Parkette,Park,688
132472,105,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,539
132479,375,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,871
132486,458,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,408
132493,474,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,826
132500,499,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,457
132507,560,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,443
132514,625,4c0aa6aaa1b32d7fe2b799f0,Cottingham Junior Public School,Playground,774
132521,106,4c1184c0a9420f4713f37c51,Trinity Bellwoods Boat,Harbor or Marina,158
132524,171,4c1184c0a9420f4713f37c51,Trinity Bellwoods Boat,Harbor or Marina,672
132527,655,4c1184c0a9420f4713f37c51,Trinity Bellwoods Boat,Harbor or Marina,561
132530,107,4c0ad2bca1b32d7ff90e9af0,Osler Playground,Playground,502
132534,122,4c0ad2bca1b32d7ff90e9af0,Osler Playground,Playground,492
132538,124,4c0ad2bca1b32d7ff90e9af0,Osler Playground,Playground,535
132542,480,4c0ad2bca1b32d7ff90e9af0,Osler Playground,Playground,250
132546,108,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,282
132553,112,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,341
132560,237,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,205
132567,370,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,431
132574,494,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,271
132581,661,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,296
132588,662,4dffdf2152b10e7477991327,Sumach-Shuter Parkette,Playground,104
132595,108,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,365
132603,118,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,77
132611,184,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,501
132619,185,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,675
132627,189,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,206
132635,232,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,202
132643,370,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,384
132651,524,4c1e51fad330b713e957b1d1,OneCole Skypark,Park,182
132659,108,4d223364dd6a236aded64538,Anniversary Park,Park,519
132666,118,4d223364dd6a236aded64538,Anniversary Park,Park,308
132673,184,4d223364dd6a236aded64538,Anniversary Park,Park,268
132680,185,4d223364dd6a236aded64538,Anniversary Park,Park,553
132687,189,4d223364dd6a236aded64538,Anniversary Park,Park,116
132694,232,4d223364dd6a236aded64538,Anniversary Park,Park,373
132701,524,4d223364dd6a236aded64538,Anniversary Park,Park,258
132708,109,51927d67498e147bd625be04,Princess street park,Park,99
132709,112,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,288
132718,113,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,468
132727,235,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,241
132736,237,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,132
132745,366,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,324
132754,369,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,386
132763,494,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,181
132772,659,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,330
132781,662,4fa73571e4b0ed02835013c0,Corktown Oasis,Other Great Outdoors,407
132790,112,4cc3296c80624688cb4e2e2f,Percy Park,Park,335
132799,113,4cc3296c80624688cb4e2e2f,Percy Park,Park,406
132808,235,4cc3296c80624688cb4e2e2f,Percy Park,Park,226
132817,237,4cc3296c80624688cb4e2e2f,Percy Park,Park,194
132826,366,4cc3296c80624688cb4e2e2f,Percy Park,Park,279
132835,369,4cc3296c80624688cb4e2e2f,Percy Park,Park,327
132844,494,4cc3296c80624688cb4e2e2f,Percy Park,Park,200
132853,548,4cc3296c80624688cb4e2e2f,Percy Park,Park,423
132862,659,4cc3296c80624688cb4e2e2f,Percy Park,Park,288
132871,113,4dd56d3be4cd37c8937ad700,Green Acres Dog Park,Dog Park,293
132876,114,4dd56d3be4cd37c8937ad700,Green Acres Dog Park,Dog Park,252
132881,369,4dd56d3be4cd37c8937ad700,Green Acres Dog Park,Dog Park,431
132886,438,4dd56d3be4cd37c8937ad700,Green Acres Dog Park,Dog Park,185
132891,548,4dd56d3be4cd37c8937ad700,Green Acres Dog Park,Dog Park,385
132896,113,5659e46d498ee8885eaf03b6,"Pan Am Path, Don Landing",Hiking Trail,343
132900,366,5659e46d498ee8885eaf03b6,"Pan Am Path, Don Landing",Hiking Trail,287
132904,369,5659e46d498ee8885eaf03b6,"Pan Am Path, Don Landing",Hiking Trail,268
132908,613,5659e46d498ee8885eaf03b6,"Pan Am Path, Don Landing",Hiking Trail,783
132912,113,4bf9b68b5ec320a1c5bb8ad3,Dundas Street Humber Bridge,Bridge,625
132915,366,4bf9b68b5ec320a1c5bb8ad3,Dundas Street Humber Bridge,Bridge,533
132918,613,4bf9b68b5ec320a1c5bb8ad3,Dundas Street Humber Bridge,Bridge,506
132921,114,4e2204c8d4c0d32590f57c1c,Pioneer Queen,Harbor or Marina,499
132924,284,4e2204c8d4c0d32590f57c1c,Pioneer Queen,Harbor or Marina,733
132927,438,4e2204c8d4c0d32590f57c1c,Pioneer Queen,Harbor or Marina,445
132930,114,4c0273c19a7920a1316bce79,River Gambler,Harbor or Marina,545
132933,284,4c0273c19a7920a1316bce79,River Gambler,Harbor or Marina,646
132936,438,4c0273c19a7920a1316bce79,River Gambler,Harbor or Marina,449
132939,117,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,259
132940,117,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,259
132955,253,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,213
132956,253,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,213
132971,326,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,244
132972,326,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,244
132987,385,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,426
132988,385,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,426
133003,400,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,388
133004,400,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,388
133019,418,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,234
133020,418,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,234
133035,601,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,483
133036,601,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,483
133051,628,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Education,393
133052,628,4ba3aa2ef964a520b65138e3,Soldiers' Tower,Monument,393
133067,117,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,519
133074,213,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,542
133081,326,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,222
133088,330,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,138
133095,385,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,555
133102,400,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,481
133109,601,4cdbe3622db58eece01513a9,Queen’s Park Veterans' Memorial,Monument,378
133116,120,5f79d794ee0b6a51b2c17f39,Korean Pagoda Garden,Garden,148
133119,253,5f79d794ee0b6a51b2c17f39,Korean Pagoda Garden,Garden,233
133122,317,5f79d794ee0b6a51b2c17f39,Korean Pagoda Garden,Garden,376
133125,120,4baa7b94f964a520fc6d3ae3,Taddle Creek Park,Park,406
133129,222,4baa7b94f964a520fc6d3ae3,Taddle Creek Park,Park,14
133133,343,4baa7b94f964a520fc6d3ae3,Taddle Creek Park,Park,334
133137,561,4baa7b94f964a520fc6d3ae3,Taddle Creek Park,Park,495
133141,120,4beb1d6e61aca593cea08400,Tree Stump - Queens Park Circle,Park,411
133144,253,4beb1d6e61aca593cea08400,Tree Stump - Queens Park Circle,Park,160
133147,326,4beb1d6e61aca593cea08400,Tree Stump - Queens Park Circle,Park,181
133150,122,4cf86dd04464b60c7f8160f8,Paul E. Garfinkel Park,Park,564
133154,124,4cf86dd04464b60c7f8160f8,Paul E. Garfinkel Park,Park,491
133158,337,4cf86dd04464b60c7f8160f8,Paul E. Garfinkel Park,Park,247
133162,480,4cf86dd04464b60c7f8160f8,Paul E. Garfinkel Park,Park,111
133166,125,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Park,146
133167,125,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Parking,146
133174,128,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Park,440
133175,128,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Parking,440
133182,170,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Park,357
133183,170,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Parking,357
133190,344,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Park,231
133191,344,4bb77b611261d13a8054e798,Municipal Parking-Euclid Ave,Parking,231
133198,125,62da00ccae3cf0256a1b5a81,Bickford Park,Park,199
133206,127,62da00ccae3cf0256a1b5a81,Bickford Park,Park,415
133214,141,62da00ccae3cf0256a1b5a81,Bickford Park,Park,462
133222,162,62da00ccae3cf0256a1b5a81,Bickford Park,Park,402
133230,163,62da00ccae3cf0256a1b5a81,Bickford Park,Park,631
133238,229,62da00ccae3cf0256a1b5a81,Bickford Park,Park,431
133246,265,62da00ccae3cf0256a1b5a81,Bickford Park,Park,718
133254,344,62da00ccae3cf0256a1b5a81,Bickford Park,Park,370
133262,125,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,201
133271,127,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,409
133280,141,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,470
133289,142,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,651
133298,162,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,419
133307,170,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,511
133316,229,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,447
133325,265,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,722
133334,344,5848900f34935525346d7cfa,Bickford Off-Leash Area,Dog Park,378
133343,125,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,242
133350,126,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,508
133357,128,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,342
133364,150,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,646
133371,170,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,359
133378,344,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,257
133385,654,4bca0d77b6c49c74b1a08f91,Healey Willan Park,Park,450
133392,125,4b6b50d1f964a52058002ce3,Harbord Park,Playground,245
133393,125,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,245
133408,127,4b6b50d1f964a52058002ce3,Harbord Park,Playground,364
133409,127,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,364
133424,141,4b6b50d1f964a52058002ce3,Harbord Park,Playground,471
133425,141,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,471
133440,142,4b6b50d1f964a52058002ce3,Harbord Park,Playground,597
133441,142,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,597
133456,162,4b6b50d1f964a52058002ce3,Harbord Park,Playground,463
133457,162,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,463
133472,163,4b6b50d1f964a52058002ce3,Harbord Park,Playground,618
133473,163,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,618
133488,170,4b6b50d1f964a52058002ce3,Harbord Park,Playground,492
133489,170,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,492
133504,229,4b6b50d1f964a52058002ce3,Harbord Park,Playground,504
133505,229,4b6b50d1f964a52058002ce3,Harbord Park,Sports and Recreation,504
133520,129,4d23c467f39ca1430bc46fb8,Les Anthony Parkette,Park,286
133526,177,4d23c467f39ca1430bc46fb8,Les Anthony Parkette,Park,677
133532,258,4d23c467f39ca1430bc46fb8,Les Anthony Parkette,Park,920
133538,363,4d23c467f39ca1430bc46fb8,Les Anthony Parkette,Park,628
133544,386,4d23c467f39ca1430bc46fb8,Les Anthony Parkette,Park,938
133550,554,4d23c467f39ca1430bc46fb8,Les Anthony Parkette,Park,723
133556,129,5256faef498e448a6d3ef14a,Olde East York Village,Plaza,739
133561,177,5256faef498e448a6d3ef14a,Olde East York Village,Plaza,117
133566,363,5256faef498e448a6d3ef14a,Olde East York Village,Plaza,374
133571,386,5256faef498e448a6d3ef14a,Olde East York Village,Plaza,885
133576,491,5256faef498e448a6d3ef14a,Olde East York Village,Plaza,741
133581,129,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Home Health Care Service,840
133582,129,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Playground,840
133583,129,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Indoor Play Area,840
133584,129,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Recreation Center,840
133605,135,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Home Health Care Service,253
133606,135,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Playground,253
133607,135,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Indoor Play Area,253
133608,135,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Recreation Center,253
133629,158,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Home Health Care Service,294
133630,158,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Playground,294
133631,158,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Indoor Play Area,294
133632,158,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Recreation Center,294
133653,293,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Home Health Care Service,772
133654,293,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Playground,772
133655,293,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Indoor Play Area,772
133656,293,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Recreation Center,772
133677,525,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Home Health Care Service,423
133678,525,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Playground,423
133679,525,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Indoor Play Area,423
133680,525,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Recreation Center,423
133701,527,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Home Health Care Service,430
133702,527,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Playground,430
133703,527,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Indoor Play Area,430
133704,527,5be89d54a6031c002c10b25c,Jump for Joy Play Centre,Recreation Center,430
133725,129,4c12ed5b1b5cef3b70d8edc4,Coxwell Avenue Parkette,Park,860
133731,135,4c12ed5b1b5cef3b70d8edc4,Coxwell Avenue Parkette,Park,108
133737,158,4c12ed5b1b5cef3b70d8edc4,Coxwell Avenue Parkette,Park,436
133743,293,4c12ed5b1b5cef3b70d8edc4,Coxwell Avenue Parkette,Park,629
133749,525,4c12ed5b1b5cef3b70d8edc4,Coxwell Avenue Parkette,Park,554
133755,527,4c12ed5b1b5cef3b70d8edc4,Coxwell Avenue Parkette,Park,459
133761,129,7eb599896eb24a513729da5d,Greektown on the Danforth,Monument,865
133762,129,bfa27c393c754fbd3985dad6,Little Robot Friends,Campground,917
133763,130,55ad1a02498e9265da359b55,Coleman Park,Playground,148
133764,130,55ad1a02498e9265da359b55,Coleman Park,Park,148
133785,209,55ad1a02498e9265da359b55,Coleman Park,Playground,476
133786,209,55ad1a02498e9265da359b55,Coleman Park,Park,476
133807,239,55ad1a02498e9265da359b55,Coleman Park,Playground,590
133808,239,55ad1a02498e9265da359b55,Coleman Park,Park,590
133829,259,55ad1a02498e9265da359b55,Coleman Park,Playground,690
133830,259,55ad1a02498e9265da359b55,Coleman Park,Park,690
133851,261,55ad1a02498e9265da359b55,Coleman Park,Playground,314
133852,261,55ad1a02498e9265da359b55,Coleman Park,Park,314
133873,285,55ad1a02498e9265da359b55,Coleman Park,Playground,856
133874,285,55ad1a02498e9265da359b55,Coleman Park,Park,856
133895,295,55ad1a02498e9265da359b55,Coleman Park,Playground,629
133896,295,55ad1a02498e9265da359b55,Coleman Park,Park,629
133917,387,55ad1a02498e9265da359b55,Coleman Park,Playground,807
133918,387,55ad1a02498e9265da359b55,Coleman Park,Park,807
133939,410,55ad1a02498e9265da359b55,Coleman Park,Playground,922
133940,410,55ad1a02498e9265da359b55,Coleman Park,Park,922
133961,487,55ad1a02498e9265da359b55,Coleman Park,Playground,511
133962,487,55ad1a02498e9265da359b55,Coleman Park,Park,511
133983,585,55ad1a02498e9265da359b55,Coleman Park,Playground,469
133984,585,55ad1a02498e9265da359b55,Coleman Park,Park,469
134005,130,4b96b310f964a520c9de34e3,Stephenson Park,Playground,330
134006,130,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,330
134021,209,4b96b310f964a520c9de34e3,Stephenson Park,Playground,135
134022,209,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,135
134037,239,4b96b310f964a520c9de34e3,Stephenson Park,Playground,424
134038,239,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,424
134053,261,4b96b310f964a520c9de34e3,Stephenson Park,Playground,699
134054,261,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,699
134069,295,4b96b310f964a520c9de34e3,Stephenson Park,Playground,727
134070,295,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,727
134085,501,4b96b310f964a520c9de34e3,Stephenson Park,Playground,782
134086,501,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,782
134101,530,4b96b310f964a520c9de34e3,Stephenson Park,Playground,599
134102,530,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,599
134117,585,4b96b310f964a520c9de34e3,Stephenson Park,Playground,862
134118,585,4b96b310f964a520c9de34e3,Stephenson Park,Sports and Recreation,862
134133,130,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,420
134140,209,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,404
134147,259,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,845
134154,261,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,695
134161,387,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,836
134168,487,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,461
134175,585,4bb8e41a1261d13a3211e998,Stanley G. Grizzle Parkette,Playground,837
134182,130,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,428
134190,239,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,125
134198,240,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,689
134206,261,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,518
134214,295,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,265
134222,409,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,736
134230,468,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,927
134238,585,4f2da526e4b04297f788b178,Ted Reeve Playground,Playground,633
134246,130,4e0e098a1fc79cade2239396,Norwood Park,Park,678
134254,209,4e0e098a1fc79cade2239396,Norwood Park,Park,482
134262,239,4e0e098a1fc79cade2239396,Norwood Park,Park,443
134270,240,4e0e098a1fc79cade2239396,Norwood Park,Park,713
134278,295,4e0e098a1fc79cade2239396,Norwood Park,Park,825
134286,409,4e0e098a1fc79cade2239396,Norwood Park,Park,1081
134294,457,4e0e098a1fc79cade2239396,Norwood Park,Park,642
134302,530,4e0e098a1fc79cade2239396,Norwood Park,Park,679
134310,130,4bfee9d368c7a59350e03f44,Oakcrest Parkette,Playground,697
134318,209,4bfee9d368c7a59350e03f44,Oakcrest Parkette,Playground,370
134326,239,4bfee9d368c7a59350e03f44,Oakcrest Parkette,Playground,647
134334,293,4bfee9d368c7a59350e03f44,Oakcrest Parkette,Playground,754
